code,ticker,name,name_jp,market,sector33,sector17,yf_sector,yf_industry,currency,price,book_value_per_share,pbr,market_cap,trailing_pe,forward_pe,roe,trailing_eps,total_revenue,operating_margins,profit_margins,total_cash,total_debt,dividend_yield,fetched_at
6191,6191.T,AirTrip Corp.,エアトリ,プライム（内国株式）,サービス業,情報通信・サービスその他,Consumer Cyclical,Travel Services,JPY,685.0,713.164,0.9605084,15598652416,8.655547,7.67421,0.15899,79.14,29682999296,0.14827,0.08631,12483999744,6616999936,1.46,2026-04-30
6457,6457.T,Glory Ltd.,グローリー,プライム（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,3987.0,4150.25,0.96066505,208888283136,19.170113,20.83072,0.031659998,207.98,331362992128,0.08485,0.02182,46625001472,84253999104,2.75,2026-04-30
8011,8011.T,Sanyo Shokai Ltd.,三陽商会,プライム（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Manufacturing,JPY,3860.0,4011.154,0.9623166,39022120960,9.840914,,0.1026,392.24,58447998976,0.055710003,0.07037,23992000512,8575000064,2.44,2026-04-30
8622,8622.T,"Mito Securities Co., Ltd.",水戸証券,プライム（内国株式）,証券、商品先物取引業,金融（除く銀行）,Financial Services,Capital Markets,JPY,657.0,682.506,0.9626289,39573667840,12.814511,,0.07527,51.27,14819999744,0.25177,0.20756,49977999360,3892999936,7.35,2026-04-30
6405,6405.T,Suzumo Machinery Company Limited,鈴茂器工,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,1068.0,1109.155,0.96289515,11916413952,19.187927,8.402833,0.02686,55.66,14777734144,0.08222,0.02554,2621181952,3100835072,3.54,2026-04-30
6928,6928.T,"Enomoto Co.,Ltd.",エノモト,スタンダード（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,3270.0,3391.739,0.9641072,21574178816,27.225044,19.698795,0.04804,120.11,28953999360,0.0727,0.03509,5096000000,4273999872,2.48,2026-04-30
4633,4633.T,Sakata INX Corporation,サカタインクス,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,2340.0,2425.419,0.96478176,114033139712,9.946019,8.634686,0.10709,235.27,257668005888,0.050640002,0.045050003,20594999296,33597999104,4.27,2026-04-30
5903,5903.T,"Shinpo Co., Ltd.",シンポ,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Specialty Industrial Machinery,JPY,1214.0,1258.033,0.96499854,6677791744,14.492063,11.45283,0.06992,83.77,6917000192,0.105100006,0.07041,2026000000,448000000,3.46,2026-04-30
9009,9009.T,"Keisei Electric Railway Co., Ltd.",京成電鉄,プライム（内国株式）,陸運業,運輸・物流,Industrials,Railroads,JPY,1112.0,1151.957,0.9653138,536240488448,7.4851913,3.3739913,0.09781,148.56,328700985344,0.1294,0.15713,44472999936,375697014784,1.55,2026-04-30
4205,4205.T,Zeon Corporation,日本ゼオン,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,1826.0,1891.247,0.9655006,349396893696,10.001643,15.243342,0.09689,182.57,414926012416,0.06999,0.08289,36451000320,8960000000,3.93,2026-04-30
2121,2121.T,"MIXI, Inc.",ＭＩＸＩ,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Electronic Gaming & Multimedia,JPY,2591.0,2683.313,0.9655974,168690810880,10.340424,13.381883,0.10026,250.57,160919994368,0.12154,0.11028,95890997248,45108998144,4.61,2026-04-30
8008,8008.T,Yondoshi Holdings Inc.,ヨンドシーホールディングス,プライム（内国株式）,小売業,小売,Consumer Cyclical,Apparel Manufacturing,JPY,1847.0,1912.336,0.96583444,39663919104,22.12506,24.758713,0.0448,83.48,69961998336,0.04601,0.025610002,1335000064,12926999552,4.59,2026-04-30
3177,3177.T,"Arigatou Services Company, Limited",ありがとうサービス,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,3575.0,3699.363,0.96638256,3300196864,6.696512,,0.07628,533.86,8415000064,0.11147001,0.01723,1780000000,1339000064,3.76,2026-04-30
8425,8425.T,"Mizuho Leasing Company, Limited",みずほリース,プライム（内国株式）,その他金融業,金融（除く銀行）,Financial Services,Credit Services,JPY,1427.0,1475.38,0.96720845,399826583552,8.839197,2.4921412,0.118240006,161.44,874337009664,0.05645,0.05369,72718999552,3529168912384,3.46,2026-04-30
244A,244A.T,GROWTH X PARTNERS INC,グロースエクスパートナーズ,グロース（内国株式）,情報・通信業,情報通信・サービスその他,Technology,Information Technology Services,JPY,1050.0,1085.356,0.9674246,3523358976,7.555044,,,138.98,5043999744,0.098079994,0.099130005,1830000000,244000000,,2026-04-30
2708,2708.T,"Kuze Co., Ltd.",久世,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Defensive,Food Distribution,JPY,1942.0,2007.014,0.9676066,8984227840,5.7247295,,0.18271999,339.23,72610996224,0.040999997,0.0214,6617999872,1719000064,2.28,2026-04-30
9307,9307.T,"Sugimura Warehouse Co., Ltd.",杉村倉庫,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流,Industrials,Specialty Business Services,JPY,1033.0,1064.837,0.9701015,16891413504,18.585821,,0.05682,55.58,11283999744,0.13231,0.08543,5603999744,2580000000,1.16,2026-04-30
3071,3071.T,"Stream Co.,Ltd.",ストリーム,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Internet Retail,JPY,104.0,107.177,0.9703574,2874195968,19.08257,,0.050240003,5.45,32774000640,0.02159,0.00458,1367000064,673000000,2.91,2026-04-30
9788,9788.T,"Nac Co., Ltd.",ナック,プライム（内国株式）,サービス業,情報通信・サービスその他,Industrials,Engineering & Construction,JPY,518.0,533.63,0.97071004,21667203072,14.360965,,0.049310002,36.07,57629999104,0.05806,0.01935,7000000000,7024999936,4.24,2026-04-30
8086,8086.T,Nipro Corporation,ニプロ,プライム（内国株式）,精密機器,電機・精密,Healthcare,Medical Instruments & Supplies,JPY,1519.0,1564.246,0.9710749,247742627840,25.66312,14.366783,0.058119997,59.19,652608995328,0.06726,0.0233,112416997376,659819986944,2.35,2026-04-30
7368,7368.T,"HYOJITO Co., Ltd.",表示灯,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Communication Services,Advertising Agencies,JPY,1696.0,1745.278,0.971765,8005401600,10.564345,14.825174,0.100159995,160.54,10300999680,0.08454,0.07698,6269000192,111000000,3.65,2026-04-30
5101,5101.T,"The Yokohama Rubber Company, Limited",横浜ゴム,プライム（内国株式）,ゴム製品,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,6353.0,6536.662,0.9719028,1001885597696,9.504361,12.172131,0.10985,668.43,1234958942208,0.18125,0.08535,107391000576,535770005504,2.66,2026-04-30
6489,6489.T,"Maezawa Industries, Inc.",前澤工業,スタンダード（内国株式）,機械,機械,Industrials,Pollution & Treatment Controls,JPY,1807.0,1858.201,0.9724459,31814533120,9.528581,29.334415,0.11212,189.64,38980001792,0.23034,0.08889,5948000256,6457999872,2.58,2026-04-30
5302,5302.T,"Nippon Carbon Co., Ltd.",日本カーボン,プライム（内国株式）,ガラス・土石製品,建設・資材,Basic Materials,Specialty Chemicals,JPY,4785.0,4919.377,0.97268414,52754141184,10.953417,10.581601,0.08659001,436.85,37734998016,0.14255,0.128,15180000256,10330999808,4.18,2026-04-30
2730,2730.T,EDION Corporation,エディオン,プライム（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,2119.0,2178.344,0.9727573,224063389696,16.778843,17.061192,0.06372,126.29,781417971712,0.020680001,0.0,10828999680,73252003840,2.27,2026-04-30
6282,6282.T,Oiles Corporation,オイレス工業,プライム（内国株式）,機械,機械,Industrials,Tools & Accessories,JPY,2596.0,2666.18,0.9736777,75606720512,13.143639,,0.0806,197.51,67712999424,0.10401,0.09178001,25337999360,1580000000,3.28,2026-04-30
9413,9413.T,TV TOKYO Holdings Corporation,テレビ東京ホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Broadcasting,JPY,3955.0,4058.969,0.9743854,105305718784,11.372786,14.192413,0.092089996,347.76,165741002752,0.09847,0.05805,46776999936,5615000064,2.48,2026-04-30
9303,9303.T,"The Sumitomo Warehouse Co., Ltd.",住友倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流,Industrials,Integrated Freight & Logistics,JPY,3785.0,3880.301,0.9754398,288456048640,13.46017,23.506395,0.078,281.2,196420993024,0.06276,0.10812,37660000256,86432997376,2.71,2026-04-30
6741,6741.T,"Nippon Signal Co., Ltd.",日本信号,プライム（内国株式）,電気機器,電機・精密,Industrials,Electrical Equipment & Parts,JPY,1682.0,1719.454,0.97821754,104907931648,12.685723,19.091942,,132.59,113889001472,0.12015,0.0,11274999808,16510999552,2.92,2026-04-30
9729,9729.T,TOKAI Corp.,トーカイ,プライム（内国株式）,サービス業,情報通信・サービスその他,Industrials,Rental & Leasing Services,JPY,2625.0,2680.636,0.97924525,81072701440,18.689926,14.454845,0.06533,140.45,157642997760,0.05862,0.0,27243999232,6145999872,2.19,2026-04-30
6167,6167.T,"Fuji Die Co.,Ltd.",冨士ダイス,プライム（内国株式）,機械,機械,Industrials,Tools & Accessories,JPY,995.0,1016.004,0.97932684,19480762368,53.294056,16.231647,0.02084,18.67,16952999936,0.025290001,0.02477,6988000256,54000000,3.92,2026-04-30
5451,5451.T,"Yodoko, Ltd.",ヨドコウ,プライム（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,1339.0,1367.144,0.979414,195706339328,14.100674,,0.05805,94.96,200683995136,0.04646,0.05797,60871999488,150000000,6.62,2026-04-30
8032,8032.T,Japan Pulp and Paper Company Limited,日本紙パルプ商事,プライム（内国株式）,卸売業,商社・卸売,Basic Materials,Paper & Paper Products,JPY,1108.0,1131.022,0.97964495,124935643136,49.420162,1.650283,0.04701,22.42,591917023232,0.02118,0.00959,22296999936,100667998208,3.06,2026-04-30
3069,3069.T,JFLA Holdings Inc.,ＪＦＬＡホールディングス,スタンダード（内国株式）,食料品,食品,Consumer Cyclical,Restaurants,JPY,170.0,173.432,0.9802112,8198623232,35.123966,,0.07596,4.84,65146998784,0.04399,0.0113,4371999744,18160001024,,2026-04-30
6494,6494.T,"NFK Holdings Co., Ltd.",ＮＦＫホールディングス,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,118.0,120.343,0.9805306,5751811584,34.302326,,0.03956,3.44,3031000064,0.07412,0.06895,3571000064,617000000,,2026-04-30
2179,2179.T,"Seigakusha Co.,Ltd.",成学社,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Consumer Defensive,Education & Training Services,JPY,760.0,775.068,0.9805591,4216402432,9.167672,,0.11934,82.9,15061999616,0.17977,0.03247,1730000000,2414000128,2.86,2026-04-30
7981,7981.T,"Takara Standard Co.,Ltd.",タカラスタンダード,プライム（内国株式）,その他製品,情報通信・サービスその他,Consumer Cyclical,"Furnishings, Fixtures & Appliances",JPY,2964.0,3020.414,0.9813224,187417067520,14.032762,,,211.22,251750006784,0.106350005,0.0,54932000768,4339999744,3.55,2026-04-30
9008,9008.T,Keio Corporation,京王電鉄,プライム（内国株式）,陸運業,運輸・物流,Industrials,Conglomerates,JPY,737.3,751.234,0.9814518,426810867712,11.115633,2.6953025,0.08625,66.33,478204985344,0.12845999,0.0773,40982999040,462069989376,2.9,2026-04-30
3191,3191.T,"Joyful Honda Co.,Ltd.",ジョイフル本田,プライム（内国株式）,小売業,小売,Consumer Cyclical,Home Improvement Retail,JPY,2057.0,2095.666,0.98154956,123983446016,12.595677,15.316455,,163.31,135333003264,0.07576,0.060399998,28952000512,12298999808,4.03,2026-04-30
6294,6294.T,Okada Aiyon Corporation,オカダアイヨン,プライム（内国株式）,機械,機械,Industrials,Farm & Heavy Construction Machinery,JPY,2201.0,2241.989,0.9817176,17725693952,11.1397915,6.8813505,0.09132,197.58,26631000064,0.10182,0.059970003,6268000256,15061999616,3.36,2026-04-30
9025,9025.T,"Konoike Transport Co.,Ltd.",鴻池運輸,プライム（内国株式）,陸運業,運輸・物流,Industrials,Integrated Freight & Logistics,JPY,2832.0,2884.503,0.9817983,150378119168,12.069553,11.124205,0.088240005,234.64,356848992256,0.07324,0.03569,56801001472,57237000192,3.85,2026-04-30
9229,9229.T,"Sunwels Co.,Ltd.",サンウェルズ,プライム（内国株式）,サービス業,情報通信・サービスその他,Healthcare,Medical Care Facilities,JPY,199.0,202.575,0.98235226,6454069248,,1.529005,-0.35744,-83.66,26936999936,-0.02716,-0.10606,3424999936,29479999488,,2026-04-30
8708,8708.T,"Aizawa Securities Group Co., Ltd.",アイザワ証券グループ,プライム（内国株式）,証券、商品先物取引業,金融（除く銀行）,Financial Services,Capital Markets,JPY,1445.0,1470.753,0.9824899,45021614080,16.327684,,0.05348,88.5,20848001024,0.010629999,0.132,51560001536,26921000960,4.61,2026-04-30
8604,8604.T,"Nomura Holdings, Inc.",野村ホールディングス,プライム（内国株式）,証券、商品先物取引業,金融（除く銀行）,Financial Services,Capital Markets,JPY,1256.5,1277.986,0.9831876,3627550244864,10.559711,13.815284,0.1007,118.99,2167713038336,0.18655,0.16705999,48617301737472,35363905077248,3.77,2026-04-30
1518,1518.T,"Mitsui Matsushima Holdings Co., Ltd.",三井松島ホールディングス,プライム（内国株式）,その他製品,情報通信・サービスその他,Energy,Thermal Coal,JPY,1356.0,1379.069,0.9832721,51928915968,6.6824365,6.560232,0.18361999,202.92,64461000704,0.16,0.16667,6489999872,51335000064,4.61,2026-04-30
9362,9362.T,"Hyoki Kaiun Kaisha, Ltd.",兵機海運,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流,Industrials,Marine Shipping,JPY,3850.0,3911.06,0.9843879,4619395584,15.128296,,0.08988,254.49,15294999552,0.04809,0.0255,2112000000,6031000064,2.86,2026-04-30
6322,6322.T,Tacmina Corporation,タクミナ,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,1562.0,1586.312,0.98467386,10785076224,8.885603,,0.11094,175.79,11255000064,0.12911001,0.10298,3137999872,400000000,3.2,2026-04-30
9428,9428.T,Crops Corporation,クロップス,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Telecom Services,JPY,1334.0,1354.469,0.98488784,12614445056,14.640035,,0.13095,91.12,64951001088,0.059609998,0.01926,9795999744,2566000128,1.86,2026-04-30
9044,9044.T,"NANKAI Co., Ltd.",南海電気鉄道,プライム（内国株式）,陸運業,運輸・物流,Real Estate,Real Estate - Development,JPY,2973.5,3018.214,0.98518527,321821638656,13.929358,14.265496,0.07684,213.47,269064994816,0.18131,0.09122,27790000128,457374990336,1.73,2026-04-30
2438,2438.T,"Asukanet Co., Ltd.",アスカネット,グロース（内国株式）,サービス業,情報通信・サービスその他,Consumer Cyclical,Personal Services,JPY,344.0,349.129,0.9853092,5169340928,,,-0.04772,-14.95,7090792960,0.12911001,-0.03797,995737024,0,2.02,2026-04-30
6620,6620.T,"Miyakoshi Holdings, Inc.",宮越ホールディングス,プライム（内国株式）,不動産業,不動産,Financial Services,Asset Management,JPY,614.0,622.957,0.98562187,24568586240,106.04491,,-0.03778,5.79,598000000,-1.4875,0.0,11054000128,0,,2026-04-30
7438,7438.T,Kondotec Inc.,コンドーテック,プライム（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,1450.0,1470.679,0.9859392,37139865600,11.575922,13.809524,0.08569,125.26,81684996096,0.060549997,0.040370002,13669999616,5650999808,3.55,2026-04-30
9042,9042.T,"Hankyu Hanshin Holdings, Inc.",阪急阪神ホールディングス,プライム（内国株式）,陸運業,運輸・物流,Industrials,Conglomerates,JPY,4518.0,4581.171,0.98621076,1071922479104,15.289858,13.89598,0.06611,295.49,1183977963520,0.096099995,0.06184,62976000000,1438606032896,2.2,2026-04-30
8051,8051.T,Yamazen Corporation,山善,プライム（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,1541.0,1562.478,0.98625386,132274348032,15.331807,,0.06929,100.51,532002013184,0.024319999,0.0,93486997504,32860999680,4.15,2026-04-30
2689,2689.T,"OLBA HEALTHCARE HOLDINGS, Inc.",オルバヘルスケアホールディングス,スタンダード（内国株式）,卸売業,商社・卸売,Healthcare,Medical Distribution,JPY,2090.0,2119.115,0.9862608,12389578752,10.042766,,0.11253,208.11,125998252032,0.01716,0.01087,2699000064,3416000000,3.81,2026-04-30
3266,3266.T,Fund Creation Group Company Limited,ファンドクリエーショングループ,スタンダード（内国株式）,不動産業,不動産,Financial Services,Asset Management,JPY,85.0,86.176,0.98635346,3198743040,9.770115,,0.11102,8.7,6595999744,-0.01437,0.0517,1636000000,2783000064,1.16,2026-04-30
7731,7731.T,Nikon Corporation,ニコン,プライム（内国株式）,精密機器,電機・精密,Consumer Cyclical,Leisure,JPY,1727.0,1750.543,0.98655105,568472567808,67.96537,16.309378,-0.13925,25.41,686521974784,-0.04528,-0.12724,157917003776,244071006208,2.35,2026-04-30
